,state,date,h,cp
5187,SC,2020-09-12,3,1.0
5188,SC,2020-09-19,0,1.0
5189,SC,2020-09-19,1,1.0
5190,SC,2020-09-19,2,1.0
5191,SC,2020-09-19,3,1.0
5192,SC,2020-09-26,0,1.0
5193,SC,2020-09-26,1,1.0
5194,SC,2020-09-26,2,1.0
5195,SC,2020-09-26,3,1.0
5196,SC,2020-10-03,0,1.0
5197,SC,2020-10-03,1,1.0
5198,SC,2020-10-03,2,1.0
5199,SC,2020-10-03,3,1.0
5200,SC,2020-10-10,0,1.0
5201,SC,2020-10-10,1,1.0
5202,SC,2020-10-10,2,1.0
5203,SC,2020-10-10,3,1.0
5204,SC,2020-10-17,0,1.0
5205,SC,2020-10-17,1,1.0
5206,SC,2020-10-17,2,1.0
5207,SC,2020-10-17,3,1.0
5208,SC,2020-10-24,0,1.0
5209,SC,2020-10-24,1,1.0
5210,SC,2020-10-24,2,1.0
5211,SC,2020-10-24,3,1.0
5212,SC,2020-10-31,0,0.0
5213,SC,2020-10-31,1,1.0
5214,SC,2020-10-31,2,1.0
5215,SC,2020-10-31,3,1.0
5216,SC,2020-11-07,0,1.0
5217,SC,2020-11-07,1,1.0
5218,SC,2020-11-07,2,1.0
5219,SC,2020-11-07,3,1.0
5220,SC,2020-11-14,0,1.0
5221,SC,2020-11-14,1,1.0
5222,SC,2020-11-14,2,1.0
5223,SC,2020-11-14,3,1.0
5224,SC,2020-11-21,0,0.0
5225,SC,2020-11-21,1,1.0
5226,SC,2020-11-21,2,1.0
5227,SC,2020-11-21,3,1.0
5228,SC,2020-11-28,0,0.0
5229,SC,2020-11-28,1,0.0
5230,SC,2020-11-28,2,0.0
5231,SC,2020-11-28,3,0.0
5232,SC,2020-12-05,0,1.0
5233,SC,2020-12-05,1,1.0
5234,SC,2020-12-05,2,1.0
5235,SC,2020-12-05,3,1.0
5236,SC,2020-12-12,0,1.0
5237,SC,2020-12-12,1,1.0
5238,SC,2020-12-12,2,1.0
5239,SC,2020-12-12,3,1.0
5240,SC,2020-12-19,0,1.0
5241,SC,2020-12-19,1,1.0
5242,SC,2020-12-19,2,1.0
5243,SC,2020-12-19,3,1.0
5244,SD,2020-05-16,0,0.0
5245,SD,2020-05-16,1,1.0
5246,SD,2020-05-16,2,1.0
5247,SD,2020-05-16,3,1.0
5248,SD,2020-05-23,0,1.0
5249,SD,2020-05-23,1,0.0
5250,SD,2020-05-23,2,1.0
5251,SD,2020-05-23,3,1.0
5252,SD,2020-05-30,0,0.0
5253,SD,2020-05-30,1,1.0
5254,SD,2020-05-30,2,1.0
5255,SD,2020-05-30,3,1.0
5256,SD,2020-06-06,0,1.0
5257,SD,2020-06-06,1,1.0
5258,SD,2020-06-06,2,1.0
5259,SD,2020-06-06,3,1.0
5260,SD,2020-06-13,0,0.0
5261,SD,2020-06-13,1,1.0
5262,SD,2020-06-13,2,0.0
5263,SD,2020-06-13,3,1.0
5264,SD,2020-06-20,0,1.0
5265,SD,2020-06-20,1,1.0
5266,SD,2020-06-20,2,1.0
5267,SD,2020-06-20,3,1.0
5268,SD,2020-06-27,0,0.0
5269,SD,2020-06-27,1,1.0
5270,SD,2020-06-27,2,1.0
5271,SD,2020-06-27,3,1.0
5272,SD,2020-07-04,0,1.0
5273,SD,2020-07-04,1,1.0
5274,SD,2020-07-04,2,1.0
5275,SD,2020-07-04,3,1.0
5276,SD,2020-07-11,0,0.0
5277,SD,2020-07-11,1,0.0
5278,SD,2020-07-11,2,1.0
5279,SD,2020-07-11,3,1.0
5280,SD,2020-07-18,0,0.0
5281,SD,2020-07-18,1,1.0
5282,SD,2020-07-18,2,1.0
5283,SD,2020-07-18,3,1.0
5284,SD,2020-07-25,0,1.0
5285,SD,2020-07-25,1,1.0
5286,SD,2020-07-25,2,1.0
5287,SD,2020-07-25,3,1.0
5288,SD,2020-08-01,0,1.0
5289,SD,2020-08-01,1,0.0
5290,SD,2020-08-01,2,1.0
5291,SD,2020-08-01,3,1.0
5292,SD,2020-08-08,0,0.0
5293,SD,2020-08-08,1,0.0
5294,SD,2020-08-08,2,0.0
5295,SD,2020-08-08,3,0.0
5296,SD,2020-08-15,0,0.0
5297,SD,2020-08-15,1,0.0
5298,SD,2020-08-15,2,0.0
5299,SD,2020-08-15,3,1.0
5300,SD,2020-08-22,0,0.0
5301,SD,2020-08-22,1,0.0
5302,SD,2020-08-22,2,1.0
5303,SD,2020-08-22,3,1.0
5304,SD,2020-08-29,0,0.0
5305,SD,2020-08-29,1,1.0
5306,SD,2020-08-29,2,1.0
5307,SD,2020-08-29,3,1.0
5308,SD,2020-09-05,0,0.0
5309,SD,2020-09-05,1,1.0
5310,SD,2020-09-05,2,1.0
5311,SD,2020-09-05,3,1.0
5312,SD,2020-09-12,0,1.0
5313,SD,2020-09-12,1,1.0
5314,SD,2020-09-12,2,1.0
5315,SD,2020-09-12,3,1.0
5316,SD,2020-09-19,0,1.0
5317,SD,2020-09-19,1,1.0
5318,SD,2020-09-19,2,1.0
5319,SD,2020-09-19,3,1.0
5320,SD,2020-09-26,0,1.0
5321,SD,2020-09-26,1,1.0
5322,SD,2020-09-26,2,1.0
5323,SD,2020-09-26,3,1.0
5324,SD,2020-10-03,0,1.0
5325,SD,2020-10-03,1,1.0
5326,SD,2020-10-03,2,1.0
5327,SD,2020-10-03,3,1.0
5328,SD,2020-10-10,0,1.0
5329,SD,2020-10-10,1,1.0
5330,SD,2020-10-10,2,1.0
5331,SD,2020-10-10,3,1.0
5332,SD,2020-10-17,0,1.0
5333,SD,2020-10-17,1,1.0
5334,SD,2020-10-17,2,1.0
5335,SD,2020-10-17,3,1.0
5336,SD,2020-10-24,0,1.0
5337,SD,2020-10-24,1,1.0
5338,SD,2020-10-24,2,1.0
5339,SD,2020-10-24,3,1.0
5340,SD,2020-10-31,0,1.0
5341,SD,2020-10-31,1,1.0
5342,SD,2020-10-31,2,1.0
5343,SD,2020-10-31,3,1.0
5344,SD,2020-11-07,0,1.0
5345,SD,2020-11-07,1,1.0
5346,SD,2020-11-07,2,1.0
5347,SD,2020-11-07,3,1.0
5348,SD,2020-11-14,0,1.0
5349,SD,2020-11-14,1,1.0
5350,SD,2020-11-14,2,1.0
5351,SD,2020-11-14,3,1.0
5352,SD,2020-11-21,0,1.0
5353,SD,2020-11-21,1,1.0
5354,SD,2020-11-21,2,1.0
5355,SD,2020-11-21,3,1.0
5356,SD,2020-11-28,0,1.0
5357,SD,2020-11-28,1,1.0
5358,SD,2020-11-28,2,1.0
5359,SD,2020-11-28,3,1.0
5360,SD,2020-12-05,0,1.0
5361,SD,2020-12-05,1,1.0
5362,SD,2020-12-05,2,1.0
5363,SD,2020-12-05,3,1.0
5364,SD,2020-12-12,0,1.0
5365,SD,2020-12-12,1,1.0
5366,SD,2020-12-12,2,1.0
5367,SD,2020-12-12,3,1.0
5368,SD,2020-12-19,0,1.0
5369,SD,2020-12-19,1,1.0
5370,SD,2020-12-19,2,1.0
5371,SD,2020-12-19,3,1.0
5372,TN,2020-05-16,0,1.0
5373,TN,2020-05-16,1,1.0
5374,TN,2020-05-16,2,1.0
5375,TN,2020-05-16,3,1.0
5376,TN,2020-05-23,0,1.0
5377,TN,2020-05-23,1,1.0
5378,TN,2020-05-23,2,1.0
5379,TN,2020-05-23,3,1.0
5380,TN,2020-05-30,0,1.0
5381,TN,2020-05-30,1,1.0
5382,TN,2020-05-30,2,1.0
5383,TN,2020-05-30,3,1.0
5384,TN,2020-06-06,0,1.0
5385,TN,2020-06-06,1,1.0
5386,TN,2020-06-06,2,1.0
5387,TN,2020-06-06,3,1.0
5388,TN,2020-06-13,0,1.0
5389,TN,2020-06-13,1,1.0
5390,TN,2020-06-13,2,1.0
5391,TN,2020-06-13,3,1.0
5392,TN,2020-06-20,0,1.0
5393,TN,2020-06-20,1,1.0
5394,TN,2020-06-20,2,1.0
5395,TN,2020-06-20,3,1.0
5396,TN,2020-06-27,0,1.0
5397,TN,2020-06-27,1,1.0
5398,TN,2020-06-27,2,1.0
5399,TN,2020-06-27,3,1.0
5400,TN,2020-07-04,0,1.0
5401,TN,2020-07-04,1,1.0
5402,TN,2020-07-04,2,1.0
5403,TN,2020-07-04,3,1.0
5404,TN,2020-07-11,0,1.0
5405,TN,2020-07-11,1,1.0
5406,TN,2020-07-11,2,1.0
5407,TN,2020-07-11,3,1.0
5408,TN,2020-07-18,0,1.0
5409,TN,2020-07-18,1,1.0
5410,TN,2020-07-18,2,1.0
5411,TN,2020-07-18,3,1.0
5412,TN,2020-07-25,0,1.0
5413,TN,2020-07-25,1,1.0
5414,TN,2020-07-25,2,1.0
5415,TN,2020-07-25,3,1.0
5416,TN,2020-08-01,0,1.0
5417,TN,2020-08-01,1,1.0
5418,TN,2020-08-01,2,1.0
5419,TN,2020-08-01,3,1.0
5420,TN,2020-08-08,0,1.0
5421,TN,2020-08-08,1,1.0
5422,TN,2020-08-08,2,1.0
5423,TN,2020-08-08,3,1.0
5424,TN,2020-08-15,0,1.0
5425,TN,2020-08-15,1,1.0
5426,TN,2020-08-15,2,1.0
5427,TN,2020-08-15,3,1.0
5428,TN,2020-08-22,0,1.0
5429,TN,2020-08-22,1,1.0
5430,TN,2020-08-22,2,1.0
5431,TN,2020-08-22,3,1.0
5432,TN,2020-08-29,0,1.0
5433,TN,2020-08-29,1,1.0
5434,TN,2020-08-29,2,1.0
5435,TN,2020-08-29,3,1.0
5436,TN,2020-09-05,0,1.0
5437,TN,2020-09-05,1,1.0
5438,TN,2020-09-05,2,1.0
5439,TN,2020-09-05,3,1.0
5440,TN,2020-09-12,0,1.0
5441,TN,2020-09-12,1,1.0
5442,TN,2020-09-12,2,1.0
5443,TN,2020-09-12,3,1.0
5444,TN,2020-09-19,0,1.0
5445,TN,2020-09-19,1,1.0
5446,TN,2020-09-19,2,1.0
5447,TN,2020-09-19,3,1.0
5448,TN,2020-09-26,0,1.0
5449,TN,2020-09-26,1,1.0
5450,TN,2020-09-26,2,1.0
5451,TN,2020-09-26,3,1.0
5452,TN,2020-10-03,0,1.0
5453,TN,2020-10-03,1,1.0
5454,TN,2020-10-03,2,1.0
5455,TN,2020-10-03,3,1.0
5456,TN,2020-10-10,0,1.0
5457,TN,2020-10-10,1,1.0
5458,TN,2020-10-10,2,1.0
5459,TN,2020-10-10,3,1.0
5460,TN,2020-10-17,0,1.0
5461,TN,2020-10-17,1,1.0
5462,TN,2020-10-17,2,1.0
5463,TN,2020-10-17,3,1.0
5464,TN,2020-10-24,0,1.0
5465,TN,2020-10-24,1,1.0
5466,TN,2020-10-24,2,1.0
5467,TN,2020-10-24,3,1.0
5468,TN,2020-10-31,0,1.0
5469,TN,2020-10-31,1,1.0
5470,TN,2020-10-31,2,1.0
5471,TN,2020-10-31,3,1.0
5472,TN,2020-11-07,0,1.0
5473,TN,2020-11-07,1,1.0
5474,TN,2020-11-07,2,1.0
5475,TN,2020-11-07,3,1.0
5476,TN,2020-11-14,0,1.0
5477,TN,2020-11-14,1,1.0
5478,TN,2020-11-14,2,1.0
5479,TN,2020-11-14,3,1.0
5480,TN,2020-11-21,0,1.0
5481,TN,2020-11-21,1,1.0
5482,TN,2020-11-21,2,1.0
5483,TN,2020-11-21,3,1.0
5484,TN,2020-11-28,0,1.0
5485,TN,2020-11-28,1,1.0
5486,TN,2020-11-28,2,1.0
5487,TN,2020-11-28,3,1.0
5488,TN,2020-12-05,0,1.0
5489,TN,2020-12-05,1,1.0
5490,TN,2020-12-05,2,1.0
5491,TN,2020-12-05,3,1.0
5492,TN,2020-12-12,0,1.0
5493,TN,2020-12-12,1,1.0
5494,TN,2020-12-12,2,1.0
5495,TN,2020-12-12,3,1.0
5496,TN,2020-12-19,0,1.0
5497,TN,2020-12-19,1,1.0
5498,TN,2020-12-19,2,1.0
5499,TN,2020-12-19,3,1.0
5500,TX,2020-05-16,0,0.0
5501,TX,2020-05-16,1,0.0
5502,TX,2020-05-16,2,0.0
5503,TX,2020-05-16,3,1.0
5504,TX,2020-05-23,0,1.0
5505,TX,2020-05-23,1,1.0
5506,TX,2020-05-23,2,1.0
5507,TX,2020-05-23,3,1.0
5508,TX,2020-05-30,0,1.0
5509,TX,2020-05-30,1,1.0
5510,TX,2020-05-30,2,1.0
5511,TX,2020-05-30,3,1.0
5512,TX,2020-06-06,0,1.0
5513,TX,2020-06-06,1,1.0
5514,TX,2020-06-06,2,1.0
5515,TX,2020-06-06,3,1.0
5516,TX,2020-06-13,0,1.0
5517,TX,2020-06-13,1,1.0
5518,TX,2020-06-13,2,1.0
5519,TX,2020-06-13,3,1.0
5520,TX,2020-06-20,0,1.0
5521,TX,2020-06-20,1,1.0
5522,TX,2020-06-20,2,1.0
5523,TX,2020-06-20,3,1.0
5524,TX,2020-06-27,0,1.0
5525,TX,2020-06-27,1,1.0
5526,TX,2020-06-27,2,1.0
5527,TX,2020-06-27,3,1.0
5528,TX,2020-07-04,0,1.0
5529,TX,2020-07-04,1,1.0
5530,TX,2020-07-04,2,1.0
5531,TX,2020-07-04,3,1.0
5532,TX,2020-07-11,0,1.0
5533,TX,2020-07-11,1,1.0
5534,TX,2020-07-11,2,1.0
5535,TX,2020-07-11,3,1.0
5536,TX,2020-07-18,0,1.0
5537,TX,2020-07-18,1,1.0
5538,TX,2020-07-18,2,1.0
5539,TX,2020-07-18,3,1.0
5540,TX,2020-07-25,0,1.0
5541,TX,2020-07-25,1,1.0
5542,TX,2020-07-25,2,1.0
5543,TX,2020-07-25,3,1.0
5544,TX,2020-08-01,0,1.0
5545,TX,2020-08-01,1,1.0
5546,TX,2020-08-01,2,1.0
5547,TX,2020-08-01,3,1.0
5548,TX,2020-08-08,0,1.0
5549,TX,2020-08-08,1,1.0
5550,TX,2020-08-08,2,1.0
5551,TX,2020-08-08,3,1.0
5552,TX,2020-08-15,0,1.0
5553,TX,2020-08-15,1,1.0
5554,TX,2020-08-15,2,1.0
5555,TX,2020-08-15,3,1.0
5556,TX,2020-08-22,0,1.0
5557,TX,2020-08-22,1,1.0
5558,TX,2020-08-22,2,1.0
5559,TX,2020-08-22,3,1.0
5560,TX,2020-08-29,0,1.0
5561,TX,2020-08-29,1,1.0
5562,TX,2020-08-29,2,1.0
5563,TX,2020-08-29,3,1.0
5564,TX,2020-09-05,0,1.0
5565,TX,2020-09-05,1,1.0
5566,TX,2020-09-05,2,1.0
5567,TX,2020-09-05,3,1.0
5568,TX,2020-09-12,0,1.0
5569,TX,2020-09-12,1,1.0
5570,TX,2020-09-12,2,1.0
5571,TX,2020-09-12,3,1.0
5572,TX,2020-09-19,0,1.0
5573,TX,2020-09-19,1,1.0
5574,TX,2020-09-19,2,1.0
5575,TX,2020-09-19,3,1.0
5576,TX,2020-09-26,0,1.0
5577,TX,2020-09-26,1,1.0
5578,TX,2020-09-26,2,1.0
5579,TX,2020-09-26,3,1.0
5580,TX,2020-10-03,0,1.0
5581,TX,2020-10-03,1,1.0
5582,TX,2020-10-03,2,1.0
5583,TX,2020-10-03,3,1.0
5584,TX,2020-10-10,0,1.0
5585,TX,2020-10-10,1,1.0
5586,TX,2020-10-10,2,1.0
5587,TX,2020-10-10,3,1.0
5588,TX,2020-10-17,0,1.0
5589,TX,2020-10-17,1,1.0
5590,TX,2020-10-17,2,1.0
5591,TX,2020-10-17,3,1.0
5592,TX,2020-10-24,0,1.0
5593,TX,2020-10-24,1,1.0
5594,TX,2020-10-24,2,1.0
5595,TX,2020-10-24,3,1.0
5596,TX,2020-10-31,0,1.0
5597,TX,2020-10-31,1,1.0
5598,TX,2020-10-31,2,1.0
5599,TX,2020-10-31,3,1.0
5600,TX,2020-11-07,0,1.0
5601,TX,2020-11-07,1,1.0
5602,TX,2020-11-07,2,1.0
5603,TX,2020-11-07,3,1.0
5604,TX,2020-11-14,0,1.0
5605,TX,2020-11-14,1,1.0
5606,TX,2020-11-14,2,1.0
5607,TX,2020-11-14,3,1.0
5608,TX,2020-11-21,0,1.0
5609,TX,2020-11-21,1,1.0
5610,TX,2020-11-21,2,1.0
5611,TX,2020-11-21,3,1.0
5612,TX,2020-11-28,0,1.0
5613,TX,2020-11-28,1,1.0
5614,TX,2020-11-28,2,1.0
5615,TX,2020-11-28,3,1.0
5616,TX,2020-12-05,0,1.0
5617,TX,2020-12-05,1,1.0
5618,TX,2020-12-05,2,1.0
5619,TX,2020-12-05,3,1.0
5620,TX,2020-12-12,0,1.0
5621,TX,2020-12-12,1,1.0
5622,TX,2020-12-12,2,1.0
5623,TX,2020-12-12,3,1.0
5624,TX,2020-12-19,0,1.0
5625,TX,2020-12-19,1,1.0
5626,TX,2020-12-19,2,1.0
5627,TX,2020-12-19,3,1.0
5628,UT,2020-05-16,0,1.0
5629,UT,2020-05-16,1,1.0
5630,UT,2020-05-16,2,1.0
5631,UT,2020-05-16,3,1.0
5632,UT,2020-05-23,0,1.0
5633,UT,2020-05-23,1,1.0
5634,UT,2020-05-23,2,1.0
5635,UT,2020-05-23,3,1.0
5636,UT,2020-05-30,0,0.0
5637,UT,2020-05-30,1,1.0
5638,UT,2020-05-30,2,1.0
5639,UT,2020-05-30,3,1.0
5640,UT,2020-06-06,0,1.0
5641,UT,2020-06-06,1,1.0
5642,UT,2020-06-06,2,1.0
5643,UT,2020-06-06,3,1.0
5644,UT,2020-06-13,0,1.0
5645,UT,2020-06-13,1,1.0
5646,UT,2020-06-13,2,1.0
5647,UT,2020-06-13,3,1.0
5648,UT,2020-06-20,0,0.0
5649,UT,2020-06-20,1,1.0
5650,UT,2020-06-20,2,1.0
5651,UT,2020-06-20,3,1.0
5652,UT,2020-06-27,0,1.0
5653,UT,2020-06-27,1,1.0
5654,UT,2020-06-27,2,1.0
5655,UT,2020-06-27,3,1.0
5656,UT,2020-07-04,0,1.0
5657,UT,2020-07-04,1,1.0
5658,UT,2020-07-04,2,1.0
5659,UT,2020-07-04,3,1.0
5660,UT,2020-07-11,0,1.0
5661,UT,2020-07-11,1,1.0
5662,UT,2020-07-11,2,1.0
5663,UT,2020-07-11,3,1.0
5664,UT,2020-07-18,0,1.0
5665,UT,2020-07-18,1,1.0
5666,UT,2020-07-18,2,1.0
5667,UT,2020-07-18,3,1.0
5668,UT,2020-07-25,0,1.0
5669,UT,2020-07-25,1,1.0
5670,UT,2020-07-25,2,1.0
5671,UT,2020-07-25,3,1.0
5672,UT,2020-08-01,0,1.0
5673,UT,2020-08-01,1,1.0
5674,UT,2020-08-01,2,1.0
5675,UT,2020-08-01,3,1.0
5676,UT,2020-08-08,0,1.0
5677,UT,2020-08-08,1,1.0
5678,UT,2020-08-08,2,1.0
5679,UT,2020-08-08,3,1.0
5680,UT,2020-08-15,0,1.0
5681,UT,2020-08-15,1,1.0
5682,UT,2020-08-15,2,1.0
5683,UT,2020-08-15,3,1.0
5684,UT,2020-08-22,0,1.0
5685,UT,2020-08-22,1,1.0
5686,UT,2020-08-22,2,1.0
5687,UT,2020-08-22,3,1.0
5688,UT,2020-08-29,0,1.0
5689,UT,2020-08-29,1,1.0
5690,UT,2020-08-29,2,1.0
5691,UT,2020-08-29,3,1.0
5692,UT,2020-09-05,0,1.0
5693,UT,2020-09-05,1,0.0
5694,UT,2020-09-05,2,1.0
5695,UT,2020-09-05,3,1.0
5696,UT,2020-09-12,0,0.0
5697,UT,2020-09-12,1,0.0
5698,UT,2020-09-12,2,1.0
5699,UT,2020-09-12,3,1.0
5700,UT,2020-09-19,0,0.0
5701,UT,2020-09-19,1,1.0
5702,UT,2020-09-19,2,1.0
5703,UT,2020-09-19,3,1.0
5704,UT,2020-09-26,0,1.0
5705,UT,2020-09-26,1,1.0
5706,UT,2020-09-26,2,1.0
5707,UT,2020-09-26,3,1.0
5708,UT,2020-10-03,0,1.0
5709,UT,2020-10-03,1,1.0
5710,UT,2020-10-03,2,1.0
5711,UT,2020-10-03,3,1.0
5712,UT,2020-10-10,0,1.0
5713,UT,2020-10-10,1,1.0
5714,UT,2020-10-10,2,1.0
5715,UT,2020-10-10,3,1.0
5716,UT,2020-10-17,0,1.0
5717,UT,2020-10-17,1,1.0
5718,UT,2020-10-17,2,1.0
5719,UT,2020-10-17,3,1.0
5720,UT,2020-10-24,0,1.0
5721,UT,2020-10-24,1,1.0
5722,UT,2020-10-24,2,1.0
5723,UT,2020-10-24,3,1.0
5724,UT,2020-10-31,0,1.0
5725,UT,2020-10-31,1,1.0
5726,UT,2020-10-31,2,1.0
5727,UT,2020-10-31,3,1.0
5728,UT,2020-11-07,0,1.0
5729,UT,2020-11-07,1,1.0
5730,UT,2020-11-07,2,1.0
5731,UT,2020-11-07,3,1.0
5732,UT,2020-11-14,0,1.0
5733,UT,2020-11-14,1,1.0
5734,UT,2020-11-14,2,1.0
5735,UT,2020-11-14,3,1.0
5736,UT,2020-11-21,0,1.0
5737,UT,2020-11-21,1,1.0
5738,UT,2020-11-21,2,1.0
5739,UT,2020-11-21,3,1.0
5740,UT,2020-11-28,0,1.0
5741,UT,2020-11-28,1,1.0
5742,UT,2020-11-28,2,1.0
5743,UT,2020-11-28,3,1.0
5744,UT,2020-12-05,0,1.0
5745,UT,2020-12-05,1,1.0
5746,UT,2020-12-05,2,1.0
5747,UT,2020-12-05,3,1.0
5748,UT,2020-12-12,0,1.0
5749,UT,2020-12-12,1,1.0
5750,UT,2020-12-12,2,1.0
5751,UT,2020-12-12,3,1.0
5752,UT,2020-12-19,0,1.0
5753,UT,2020-12-19,1,1.0
5754,UT,2020-12-19,2,1.0
5755,UT,2020-12-19,3,1.0
5756,VT,2020-05-16,0,0.0
5757,VT,2020-05-16,1,0.0
5758,VT,2020-05-16,2,0.0
5759,VT,2020-05-16,3,0.0
5760,VT,2020-05-23,0,0.0
5761,VT,2020-05-23,1,0.0
5762,VT,2020-05-23,2,0.0
5763,VT,2020-05-23,3,1.0
5764,VT,2020-05-30,0,0.0
5765,VT,2020-05-30,1,0.0
5766,VT,2020-05-30,2,0.0
5767,VT,2020-05-30,3,0.0
5768,VT,2020-06-06,0,0.0
5769,VT,2020-06-06,1,0.0
5770,VT,2020-06-06,2,0.0
5771,VT,2020-06-06,3,0.0
5772,VT,2020-06-13,0,0.0
5773,VT,2020-06-13,1,0.0
5774,VT,2020-06-13,2,0.0
5775,VT,2020-06-13,3,0.0
5776,VT,2020-06-20,0,0.0
5777,VT,2020-06-20,1,0.0
5778,VT,2020-06-20,2,0.0
5779,VT,2020-06-20,3,0.0
5780,VT,2020-06-27,0,0.0
5781,VT,2020-06-27,1,0.0
5782,VT,2020-06-27,2,0.0
5783,VT,2020-06-27,3,0.0
5784,VT,2020-07-04,0,0.0
5785,VT,2020-07-04,1,0.0
5786,VT,2020-07-04,2,0.0
5787,VT,2020-07-04,3,1.0
5788,VT,2020-07-11,0,0.0
5789,VT,2020-07-11,1,0.0
5790,VT,2020-07-11,2,0.0
5791,VT,2020-07-11,3,0.0
5792,VT,2020-07-18,0,0.0
5793,VT,2020-07-18,1,0.0
5794,VT,2020-07-18,2,0.0
5795,VT,2020-07-18,3,0.0
5796,VT,2020-07-25,0,0.0
5797,VT,2020-07-25,1,0.0
5798,VT,2020-07-25,2,0.0
5799,VT,2020-07-25,3,0.0
5800,VT,2020-08-01,0,0.0
5801,VT,2020-08-01,1,0.0
5802,VT,2020-08-01,2,0.0
5803,VT,2020-08-01,3,0.0
5804,VT,2020-08-08,0,0.0
5805,VT,2020-08-08,1,0.0
5806,VT,2020-08-08,2,0.0
5807,VT,2020-08-08,3,0.0
5808,VT,2020-08-15,0,0.0
5809,VT,2020-08-15,1,0.0
5810,VT,2020-08-15,2,0.0
5811,VT,2020-08-15,3,0.0
5812,VT,2020-08-22,0,0.0
5813,VT,2020-08-22,1,0.0
5814,VT,2020-08-22,2,0.0
5815,VT,2020-08-22,3,0.0
5816,VT,2020-08-29,0,0.0
5817,VT,2020-08-29,1,0.0
5818,VT,2020-08-29,2,0.0
5819,VT,2020-08-29,3,0.0
5820,VT,2020-09-05,0,0.0
5821,VT,2020-09-05,1,0.0
5822,VT,2020-09-05,2,0.0
5823,VT,2020-09-05,3,0.0
5824,VT,2020-09-12,0,0.0
5825,VT,2020-09-12,1,0.0
5826,VT,2020-09-12,2,0.0
5827,VT,2020-09-12,3,0.0
5828,VT,2020-09-19,0,0.0
5829,VT,2020-09-19,1,0.0
5830,VT,2020-09-19,2,0.0
5831,VT,2020-09-19,3,0.0
5832,VT,2020-09-26,0,0.0
5833,VT,2020-09-26,1,0.0
5834,VT,2020-09-26,2,0.0
5835,VT,2020-09-26,3,0.0
5836,VT,2020-10-03,0,0.0
5837,VT,2020-10-03,1,0.0
5838,VT,2020-10-03,2,0.0
5839,VT,2020-10-03,3,0.0
5840,VT,2020-10-10,0,0.0
5841,VT,2020-10-10,1,0.0
5842,VT,2020-10-10,2,0.0
5843,VT,2020-10-10,3,0.0
5844,VT,2020-10-17,0,0.0
5845,VT,2020-10-17,1,0.0
5846,VT,2020-10-17,2,0.0
5847,VT,2020-10-17,3,0.0
5848,VT,2020-10-24,0,0.0
5849,VT,2020-10-24,1,0.0
5850,VT,2020-10-24,2,0.0
5851,VT,2020-10-24,3,1.0
5852,VT,2020-10-31,0,0.0
5853,VT,2020-10-31,1,0.0
5854,VT,2020-10-31,2,1.0
5855,VT,2020-10-31,3,1.0
5856,VT,2020-11-07,0,0.0
5857,VT,2020-11-07,1,0.0
5858,VT,2020-11-07,2,0.0
5859,VT,2020-11-07,3,1.0
5860,VT,2020-11-14,0,0.0
5861,VT,2020-11-14,1,0.0
5862,VT,2020-11-14,2,1.0
5863,VT,2020-11-14,3,1.0
5864,VT,2020-11-21,0,0.0
5865,VT,2020-11-21,1,0.0
5866,VT,2020-11-21,2,1.0
5867,VT,2020-11-21,3,1.0
5868,VT,2020-11-28,0,1.0
5869,VT,2020-11-28,1,1.0
5870,VT,2020-11-28,2,1.0
5871,VT,2020-11-28,3,1.0
5872,VT,2020-12-05,0,0.0
5873,VT,2020-12-05,1,0.0
5874,VT,2020-12-05,2,1.0
5875,VT,2020-12-05,3,1.0
5876,VT,2020-12-12,0,0.0
5877,VT,2020-12-12,1,0.0
5878,VT,2020-12-12,2,1.0
5879,VT,2020-12-12,3,1.0
5880,VT,2020-12-19,0,1.0
5881,VT,2020-12-19,1,1.0
5882,VT,2020-12-19,2,1.0
5883,VT,2020-12-19,3,1.0
5884,VA,2020-05-16,0,1.0
5885,VA,2020-05-16,1,1.0
5886,VA,2020-05-16,2,1.0
5887,VA,2020-05-16,3,1.0
5888,VA,2020-05-23,0,1.0
5889,VA,2020-05-23,1,1.0
5890,VA,2020-05-23,2,1.0
5891,VA,2020-05-23,3,1.0
5892,VA,2020-05-30,0,0.0
5893,VA,2020-05-30,1,0.0
5894,VA,2020-05-30,2,1.0
5895,VA,2020-05-30,3,1.0
5896,VA,2020-06-06,0,1.0
5897,VA,2020-06-06,1,1.0
5898,VA,2020-06-06,2,1.0
5899,VA,2020-06-06,3,1.0
5900,VA,2020-06-13,0,1.0
5901,VA,2020-06-13,1,1.0
5902,VA,2020-06-13,2,1.0
5903,VA,2020-06-13,3,1.0
5904,VA,2020-06-20,0,1.0
5905,VA,2020-06-20,1,0.0
5906,VA,2020-06-20,2,1.0
5907,VA,2020-06-20,3,1.0
5908,VA,2020-06-27,0,1.0
5909,VA,2020-06-27,1,1.0
5910,VA,2020-06-27,2,1.0
5911,VA,2020-06-27,3,1.0
5912,VA,2020-07-04,0,1.0
5913,VA,2020-07-04,1,1.0
5914,VA,2020-07-04,2,1.0
5915,VA,2020-07-04,3,1.0
5916,VA,2020-07-11,0,1.0
5917,VA,2020-07-11,1,1.0
5918,VA,2020-07-11,2,1.0
5919,VA,2020-07-11,3,1.0
5920,VA,2020-07-18,0,1.0
5921,VA,2020-07-18,1,1.0
5922,VA,2020-07-18,2,1.0
